,Classification,Name,Prefix,First,Middle,Last,Suffix,Address 1,Address 2,Address 3,Address 4,City,State / Province,Country,Zip Code,DUNS,Exclusion Program,Excluding Agency,CT Code,Exclusion Type,Additional Comments,Active Date,Termination Date,Record Status,Cross-Reference,SAM Number,CAGE,NPI
128128,Special Entity Designation,"DANNY'S 35TH AND SOUTHERN, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6T8,,
128129,Special Entity Designation,"DANNY'S 75TH & ENCANTO, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TD,,
128130,Special Entity Designation,"DANNY'S 91ST & NORTHERN, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6SX,,
128131,Special Entity Designation,"DANNY'S AGUA FRIA MARKETPLACE, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6T0,,
128132,Special Entity Designation,"DANNY'S ARIZONA AVENUE & 202, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TJ,,
128133,Firm,DANNY'S AVIATION LLC,,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,85254,078298500,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TL,,
128134,Special Entity Designation,"DANNY'S AVONDALE DEALERSHIP WASH, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TW,,
128135,Special Entity Designation,"DANNY'S CACTUS & SARIVAL, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TM,,
128136,Special Entity Designation,"DANNY'S CANYON TRAILS, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TP,,
128137,Special Entity Designation,"DANNY'S CAR SERVICES, LLC",,,,,,15880 N GREENWAY HAYDEN LOOP #160,,,,SCOTTSDALE,AZ,USA,85260,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6TR,,
128138,Firm,DANNY'S COMMERCIAL PROPERTIES LLC,,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,85254,961834509,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V2,,
128139,Special Entity Designation,"DANNY'S CORNERSTONE, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V3,,
128140,Special Entity Designation,"DANNY'S DESERT RIDGE I MANAGEMENT COMPANY, LLC",,,,,,15880 N GREENWAY HAYDEN LOOP #160,,,,SCOTTSDALE,AZ,USA,85260,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V5,,
128141,Special Entity Designation,"DANNY'S DESERT RIDGE II MANAGEMENT COMPANY, LLC",,,,,,15880 N GREENWAY HAYDEN LOOP,,,,SCOTTSDALE,AZ,USA,85260,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VJ,,
128142,Special Entity Designation,"DANNY'S DEVELOPMENT COMPANY, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V6,,
128143,Special Entity Designation,"DANNY'S DISTRIBUTION, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VK,,
128144,Special Entity Designation,"DANNY'S ESTRELLA FALLS, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V7,,
128145,Special Entity Designation,"DANNY'S FAMILY CALIFORNIA, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VL,,
128146,Special Entity Designation,"DANNY'S FAMILY COMPANIES III, LLC",,,,,,15880 N GREENWAY HAYDEN LOOP #160,,,,SCOTTSDALE,AZ,USA,85260,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V8,,
128147,Special Entity Designation,"DANNY'S FLW, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6V9,,
128148,Special Entity Designation,DANNY'S GILBERT GATEWAY LLC,,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VP,,
128149,Special Entity Designation,"DANNY'S GILBERT GREER, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VR,,
128150,Special Entity Designation,"DANNY'S GLENDALE MANAGEMENT COMPANY, LLC",,,,,,15880 N GREENWAY HAYDEN LOOP,,,,SCOTTSDALE,AZ,USA,85260,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6W4,,
128151,Firm,"DANNY'S GLENDALE PROMENADE, LLC",,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,852542100,080116017,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also DANNY'S GLENDALE PROMENADE, LLC)",S4MR4Y7XL,,
128152,Special Entity Designation,"DANNY'S I-10 & WATSON, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6W6,,
128153,Firm,DANNY'S LAKE PLEASANT LLC,,,,,,15509 N. SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,852542100,080115917,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,(also DANNY'S LAKE PLEASANT LLC),S4MR4Y7XJ,,
128154,Firm,"DANNY'S MAINTENANCE, LLC",,,,,,15509 N. SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,852542100,080116991,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also DANNY'S MAINTENANCE, LLC)",S4MR4Y7XM,,
128155,Special Entity Designation,DANNY'S OFFICE LLC,,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6VX,,
128156,Special Entity Designation,"DANNY'S ORO VALLEY MARKETPLACE, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XM,,
128157,Firm,"DANNY'S RIVERVIEW, LLC",,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,852542100,080117210,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also DANNY'S RIVERVIEW, LLC)",S4MR4Y7XN,,
128158,Special Entity Designation,"DANNY'S SAN TAN MOTORPLEX, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6X6,,
128159,Special Entity Designation,"DANNY'S SCOTTSDALE & SHEA, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XQ,,
128160,Special Entity Designation,"DANNY'S SUNDANCE, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XR,,
128161,Special Entity Designation,"DANNY'S TRAVEL CENTER, L.L.C.",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6X7,,
128162,Special Entity Designation,"DANNY'S TUSTIN AT THE MARKETPLACE, LLC",,,,,,15509 N. SCOTTSDALE ROAD,,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XS,,
128375,Firm,DH TINTING LLC,,,,,,15880 N GREENWAY HAYDEN LOOP # L,,,,SCOTTSDALE,AZ,USA,85260,808739366,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR2Q65N,,
128430,Special Entity Designation,DIRECT STAFFING SERVICES,,,,,,4801 N 12TH STREET,,,,PHILADELPHIA,PA,USA,19141,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2014,11/04/2017,,,S4MR4HGP0,,
128474,Firm,"DJ DRYWALL, INC",,,,,,7415 188TH ST SE,,,,SNOHOMISH,WA,USA,98296,137070350,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/03/2016,11/02/2019,,,S4MR4K8CY,,
128726,Firm,EAST WEST LAW GROUP INC,,,,,,100 N CITRUS ST STE 408,,,,WEST COVINA,CA,USA,91791,124854345,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FKHL,,
128740,Firm,"EASY FUEL, INC.",,,,,,1346 E TAYLOR ST,,,,SAN JOSE,CA,USA,95133,926662891,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,02/24/2016,02/23/2017,,,S4MR4ZRR5,,
128834,Special Entity Designation,EL BALAZO DANVILLE,,,,,,5331 HOPYARD RD.,,,,PLEASONTON,CA,USA,945883307,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/09/2013,05/08/2018,,,S4MR48VZ9,,
128835,Special Entity Designation,EL BALAZO RESTAURANT,,,,,,2560 MARIN ST.,,,,SAN FRANCISCO,CA,USA,941241015,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/09/2013,05/08/2018,,,S4MR48VZF,,
128836,Special Entity Designation,EL BALAZO RESTAURANT,,,,,,1654 HAIGHT ST.,,,,SAN FRANCISCO,CA,USA,941172816,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/09/2013,05/08/2018,,,S4MR48VZH,,
128842,Special Entity Designation,EL JIMADOR MEXICAN RESTAURANT,,,,,,1470 ROCHESTER ROAD,,,,FARMINGTON,NY,USA,14425,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/29/2014,09/28/2017,,,S4MR4H14W,,
128851,Special Entity Designation,EL PARAISO NIGHT CLUB,,,,,,5001 N. BENTSEN PALM DRIVE,,,,MISSION,TX,USA,78574,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/22/2014,04/21/2034,,,S4MR4DT2W,,
128856,Firm,EL PASO VALCOMAR INC.,,,,,,1101 NOBLE ST,,,,EL PASO,TX,USA,79902,602153681,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/16/2015,04/15/2020,,,S4MR4KJ19,,
128857,Firm,EL SAN JOSE,,,,,,1034 CHESTNUT ST,,,,ORANGEBURG,SC,USA,29115,019425805,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VKM,,
129120,Special Entity Designation,EPCO PEOPLE EMPLOYMENT CORPORATION,,,,,,7512 DR. PHILLIPS BOULEVARD,SUITE 50-192,,,ORLANDO,FL,USA,32819,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK0G,,
129129,Firm,"EQUESTRIAN SERVICES II, INC.",,,,,,26282 OSO RD,,,,SAN JUAN CAPISTRANO,CA,USA,92675,065334536,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/05/2016,05/04/2017,,"(also EQUESTRIAN SERVICES II, INC.)",S4MR51GTJ,,
129155,Firm,ESCALANTE LOGGING,,,,,,10235 PIONEER AVE,,,,RAPID CITY,SD,USA,57702,103275371,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2022,,,S4MR1YJ2R,,
129156,Special Entity Designation,ESCALANTE LOGGING AND THINNING,,,,,,13488 SAWMILL ROAD,,,,RAPID CITY,SD,USA,,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/08/2014,07/07/2024,,,S4MR4FTDV,,
129162,Firm,ESSA GULF TRADING FZCO,,,,,,P.O. BOX 261311,,,,DUBAI,,ARE,,864261297,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/30/2016,06/29/2021,,,S4MR53RMF,,
129276,Firm,EXECUTIVE RECYCLING,,,,,,1110 W ELIZABETH ST,,,,FORT COLLINS,CO,USA,80521,784549649,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,07/22/2017,,,S4MR4G13P,,
129277,Firm,EXECUTIVE RECYCLING,,,,,,1499 S 700 W,,,,SALT LAKE CITY,UT,USA,84104,012828249,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,07/22/2017,,,S4MR4G149,,
129278,Firm,EXECUTIVE RECYCLING,,,,,,217 W 26TH ST,,,,SOUTH SIOUX CITY,NE,USA,68776,019297863,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,07/22/2017,,,S4MR4G14G,,
129279,Firm,"EXECUTIVE RECYCLING, INC",,,,,,1630 W EVANS AVE STE H,,,,ENGLEWOOD,CO,USA,80110,145786930,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,07/22/2017,,,S4MR24L0R,,
129308,Special Entity Designation,EXPRESS STAFFING SERVICES,,,,,,4801 N 12TH STREET,,,,PHILADELPHIA,PA,USA,19141,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2014,11/04/2017,,,S4MR4HGNK,,
129347,Special Entity Designation,F.U.S.E.,,,,,,1426 HOOHULU STREET,,,,PEARL CITY,HI,USA,96782,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,10/29/2014,10/28/2017,,,S4MR4HCMS,,
129459,Firm,"FARRELL, ANGELITA",,,,,,40590 254TH ST,,,,MITCHELL,SD,USA,573015412,556369119,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,02/04/2013,02/03/2023,,,S4MR47S7J,,
129620,Firm,FIVE OH EIGHT FIVE LLC,,,,,,5085 HARLAN ST,,,,DENVER,CO,USA,80212,623007510,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCP6,,
129622,Firm,"FIVE STAR CLEANING, LLC",,,,,,"3010 MCGEE ST., SUITE 3",,,,KANSAS CITY,MO,USA,641083275,,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/30/2012,05/29/2017,,,S4MR3MQ8R,,
129703,Special Entity Designation,FOREIGN HEALTHCARE PROFESSIONALS GROUP LLC,,,,,,5630 E. WICKERDALE LANE,,,,HIGHLANDS RANCH,CO,USA,80130,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/24/2014,09/23/2024,,,S4MR4GZ8C,,
129718,Firm,FOREST MARKET LLC,,,,,,51 MAPLE ST,,,,CROTON ON HUDSON,NY,USA,10520,153524850,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/20/2016,04/19/2020,,,S4MR510DL,,
129736,Special Entity Designation,FOUR SEASONS SERVICES,,,,,,4801 N 12TH STREET,,,,PHILADELPHIA,PA,USA,19141,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2014,11/04/2017,,,S4MR4HGNG,,
129739,Special Entity Designation,FOURTH MILLENNIUM CORPORATION,,,,,,7536 UNIVERSAL BLVD,,,,ORLANDO,FL,USA,32819,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK0L,,
129909,Special Entity Designation,"GALLANT PHARMA INTERNATIONAL, INC.",,,,,,7311 HIGHLAND STREET,SUITE D,,,SPRINGFIELD,VA,USA,22150,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/01/2016,05/31/2026,,,S4MR531KY,,
130013,Firm,GEE THREE LLC,,,,,,5085 HARLAN ST,,,,DENVER,CO,USA,80212,193072340,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCPN,,
130186,Firm,GIANT LABOR SOLUTIONS LLC,,,,,,607 WESTPORT RD STE 700,,,,KANSAS CITY,MO,USA,641113160,198182797,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,04/02/2012,04/01/2022,,,S4MR3MPR1,,
130201,Firm,GINZA JAPAN INC,,,,,,1612 DOWNTOWN WEST BLVD,,,,KNOXVILLE,TN,USA,379195408,604805460,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/06/2013,06/05/2017,,,S4MR496P9,,
130325,Firm,GLORIA HAIR BRAIDING,,,,,,256 ORANGE ST.,,,,NEWARK,NJ,USA,07103,,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,09/13/2011,09/12/2036,,,S4MR3MPMQ,,
130356,Special Entity Designation,"GOLDEN AGE MEDIA DISTRIBUTORS, INC.",,,,,,350 BEDFORD ST.,SUITE 301,,,STAMFORD,CT,USA,06901,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/28/2014,04/27/2017,,,S4MR4DWCM,,
130359,Firm,GOLDEN DRAGON BUFFET II,,,,,,1553 GAUSE BLVD,,,,SLIDELL,LA,USA,70458,806603531,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/22/2015,04/21/2018,,"(also SUN & LI, LLC)",S4MR4KLCN,,
130436,Special Entity Designation,GPX USA,,,,,,400 STANDING OAKS LANE,,,,SEALY,TX,USA,77474,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/08/2016,06/07/2019,,"(also DOUGLAS WIGGILL, DOUGLAS WIGGILL, GPX/GXP USA, GPX/GXP USA)",S4MR537SK,,
130437,Special Entity Designation,GPX/GXP USA,,,,,,400 STANDING OAKS LANE,,,,SEALY,TX,USA,77474,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/08/2016,06/07/2019,,"(also DOUGLAS WIGGILL, GPX USA, GPX USA)",S4MR537SW,,
130709,Firm,H&T STAFFING INC,,,,,,198 N MAIN ST,,,,WILKES BARRE,PA,USA,187024424,164534716,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/02/2012,08/01/2017,,,S4MR45MW1,,
131052,Firm,"HENDON MLB DEVELOPMENT, LLC",,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,852542100,080115999,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also HENDON MLB DEVELOPMENT, LLC)",S4MR4Y7XK,,
131282,Firm,"HOTEL & RESORT SERVICES, INC.",,,,,,2480 EXECUTIVE DR STE 116,,,,SAINT CHARLES,MO,USA,633035608,005081833,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MQZ7,,
131384,Firm,"HYPER IC FLORIDA, INC.",,,,,,3651 CENTRAL AVE,,,,SAINT PETERSBURG,FL,USA,33713,038071226,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/17/2015,06/16/2018,,,S4MR1P856,,
131426,Special Entity Designation,"IDAHO FARMERS MARKET, INC.",,,,,,59 MAIDEN LANE,,,,NEW YORK,NY,USA,10038,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,02/03/2016,02/02/2020,,"(also ZEYTUNA, LLC)",S4MR4Z5H7,,
131642,Firm,INLAND MARKETING SERVICES INC,,,,,,647 SAGE ST STE 101,,,,CLAREMONT,CA,USA,917111647,787889331,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,01/31/2012,01/30/2017,,(also JOSEPH O'TOOLE),S4MR3MQ93,,
131815,Firm,INTERNATIONAL PERSONNEL RESOUR,,,,,,115 E CHESTNUT ST,,,,WEST CHESTER,PA,USA,193802631,807035725,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/11/2012,12/10/2017,,,S4MR4754H,,
132215,Firm,"J & A FRAMERS CARPENTRY, INC.",,,,,,1317 PENNOCK RD,,,,DURHAM,NC,USA,277039295,111791054,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,06/07/2012,06/06/2017,,,S4MR3MPPH,,
132306,Special Entity Designation,JADE GARDEN,,,,,,2317 BOUNDRY ST.,,,,BEAUFORT,SC,USA,29902,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/19/2014,03/18/2017,,,S4MR4DCTF,,
132307,Special Entity Designation,JADE GARDEN,,,,,,1304 FORDING ISLAND RD.,,,,BLUFFTON,SC,USA,29910,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/19/2014,03/18/2017,,,S4MR4DCT0,,
132378,Firm,JAMALALI UAGUCH INCORPORATED,,,,,,1911 SOUTHERN BLVD,,,,BRONX,NY,USA,104601417,946573180,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,07/13/2010,06/24/2026,,,S4MR3MPJK,,
132511,Firm,JET PORT USA LLC,,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,85254,012624312,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XD,,
132692,Special Entity Designation,JST INTERNATIONAL,,,,,,11698 CAMINITO CORRIENTE,,,,SAN DIEGO,CA,USA,92128,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,02/10/2014,02/09/2017,,,S4MR4CXX5,,
132756,Special Entity Designation,"K&M ENTERPRISES, INC.",,,,,,5085 HARLAN STREET,,,,DENVER,CO,USA,80212,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCP9,,
132873,Firm,"KC JANITORIAL SERVICES, LLC",,,,,,"6933 W. 75TH ST., SUITE 107",,,,OVERLAND PARK,KS,USA,662043028,078459194,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,04/27/2012,04/26/2022,,"(also ABB MAINTENANCE, LLC, MIDWEST MANAGEMENT, INC., MMC PROFESSIONAL CLEANING, INC., UNITED MANAGEMENT, LLC, ABRORKHODJA ASKARKHODJAEV)",S4MR3MPN0,,
133082,Firm,"KRISCO1, LLC",,,,,,1606 S BIG BEND BLVD,,,,SAINT LOUIS,MO,USA,631172208,034439427,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MQZ8,,
133163,Firm,L.E.T. HOMES LLC,,,,,,248 SOUTHWOOD DR,,,,GRETNA,LA,USA,700567865,052423080,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/31/2013,05/30/2018,,,S4MR4943Q,,
133386,Firm,LEGACY FINANCING,,,,,,91 GREGORY LN STE 1,,,,PLEASANT HILL,CA,USA,94523,168015613,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,01/16/2015,01/15/2020,,,S4MR4JCHN,,
133615,Special Entity Designation,LP BUILDING SERVICES GROUP,,,,,,8317 GRANT STREET,,,,OMAHA,NE,USA,68134,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/08/2016,09/07/2017,,"(also LP CUSTODIAL AND SUPPLY, LP CUSTODIAL AND SUPPLY)",S4MR5536W,,
133616,Special Entity Designation,LP CUSTODIAL,,,,,,1519 N. 170TH CIR.,,,,OMAHA,NE,USA,68118,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/08/2016,09/07/2017,,"(also LP CUSTODIAL & SUPPLY, L.L.C.)",S4MR55372,,
133617,Firm,"LP CUSTODIAL & SUPPLY, L.L.C.",,,,,,1519 N 170TH CIR,,,,OMAHA,NE,USA,68118,360990407,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/08/2016,09/07/2017,,(also LP CUSTODIAL),S4MR2C9T3,,
133618,Firm,LP CUSTODIAL AND SUPPLY,,,,,,8317 GRANT ST,,,,OMAHA,NE,USA,68134,080387221,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/08/2016,09/07/2017,,"(also LP BUILDING SERVICES GROUP, LP CUSTODIAL AND SUPPLY)",S4MR556LQ,,
133624,Firm,LS SERVICES INC,,,,,,1613 SNYDER AVE,,,,PHILADELPHIA,PA,USA,19145,555439103,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,10/02/2015,10/01/2018,,,S4MR4TWFL,,
133673,Firm,"LURE SPA, LLC",,,,,,15509 N SCOTTSDALE RD,,,,SCOTTSDALE,AZ,USA,85254,011117797,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6XX,,
133683,Firm,LYNNLUX LOGISTICS LLC,,,,,,1250 HARBOR BLVD STE 700&800,,,,WEST SACRAMENTO,CA,USA,95691,838596489,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/18/2015,12/17/2018,,,S4MR2WHH3,,
133701,Firm,M & S MULTI SERVICE,,,,,,1127 HAMILTON ST,,,,ALLENTOWN,PA,USA,18101,012405165,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/14/2015,07/13/2019,,,S4MR4LLNW,,
